,label
2401743,4312
1543728,4321
3381464,451
4347534,415
3378629,451
3796932,451
2163629,3412
1537323,4123
2380707,4231t
2175648,3412
2649213,4123
3530027,433
1575837,523
3718916,433
4267610,343
4194580,4231t
1621974,5212
2572992,352
3641309,532
3353537,361
2152162,4213
2289187,4141
3386275,451
1684696,4213a
2356810,4213a
3134048,4123
1803047,5212
3432419,451
1968146,523
3372540,451
1566218,523
4162955,4123
3543474,523
2729306,415
3475703,343
3760427,532
1845127,4141
2585753,352
2832943,4231t
3904194,523
3514715,415
2894270,451
3769371,4321
3357780,343
3079765,3421
3846887,442
3099872,3421
1607399,4312
3295065,5212
3910884,4312
3768413,4321
4020907,3412
4053908,4411
3714597,433
2890074,4321
2870553,442
2541173,523
1694718,4231t
2281154,4213
1612550,4321
2233569,5212
4313121,4231t
3786168,433
3749159,4141
3852255,4411
3225209,4231t
3405316,451
3347772,361
4369600,523
4114375,4231t
3773217,433
2272700,4123
3106149,4411
3454840,3412
2527667,361
3838081,442
4224746,4411
2989707,352
4223133,4321
2822422,352
1845643,4141
3707447,4312
4338692,361
3596942,4231t
4124404,3421
3835117,4141
2904350,523
3117131,4141
2031642,532
2438267,343
3996110,4123
3864829,5212
1992981,523
2045424,4231t
3620073,415
1863022,4213a
2461624,343
3040985,3412
4253781,4231t
3881140,4213a
4112133,4231t
3839681,442
1628606,352
2838210,4312
2148240,3412
1553142,5212
3456944,3412
3058370,4312
3852767,4411
3420134,4411
2612625,361
1507304,451
2050168,532
2427179,343
2336990,5212
3593441,4411
1670730,451
3946379,343
2879418,415
3324212,361
1848292,433
3476537,343
1690291,442
2738584,415
4251847,4231t
2797914,433
2935111,4213a
2038770,532
3136933,4312
4096848,4321
2658315,4213
1960766,442
3135624,4123
2089858,4411
2114030,352
3509407,352
2045767,532
2634881,361
1890364,433
3864565,5212
2503318,4312
3641966,415
2013466,532
2419753,343
4195156,4231t
3281595,5212
4194835,4141
1502473,451
2051977,4312
4192804,4141
3293433,5212
2339231,4213
1700880,361
2001078,523
2871295,442
1932360,4213
2521636,415
2797863,532
2814583,4141
1892004,451
4181818,4141
3400764,451
2819781,433
3684391,4411
2736320,415
1782946,415
2406855,5212
3392427,4123
2142938,415
1833740,433
3841586,442
2580986,352
3686311,415
1970324,523
3322337,361
1744058,415
3219193,4213
2786796,433
3026042,3412
3743360,4123
2261032,4123
3759653,532
2801574,3412
1876382,433
2443204,343
1563282,3412
2209611,343
3910029,5212
2989903,352
2834322,4312
1932829,442
3838680,4213
3723375,433
1939159,4213a
2536404,451
2132366,4141
1603606,4231t
4371178,523
3369997,523
3584479,361
2010750,532
3942929,4213
3623340,442
1742550,415
1960637,4411
3953612,532
3250692,5212
2908601,532
1984569,523
3061495,4321
2513896,4411
2073469,4141
3193821,352
3351116,4123
2819424,4213
3036602,3412
2226651,3421
3730622,3412
3954754,532
4257858,5212
3573227,4213
3576777,361
2771262,532
2218020,4312
2316740,343
1918249,3421
3859598,4231t
1701154,361
2586414,4231t
3991057,3412
3102135,3421
4308206,4411
4243453,4321
1909054,442
3825933,442
3216888,4213
3488222,4213
1477878,343
3790705,4312
3212050,4321
2957855,4321
3718452,433
3987972,523
4228960,4411
3085491,3421
2090210,4411
3187131,5212
3117527,4141
4238627,4213
2076171,4141
2816968,433
2618983,442
2364981,4411
1622310,5212
2646292,361
3381274,451
3845825,4213a
1849116,433
2764425,4411
4327824,4312
4170221,4312
1740928,415
2673024,4231t
3480073,4141
3082792,3421
1510330,4141
1815535,451
2069736,5212
2618313,442
2033465,343
1518697,4213
3358342,343
2398287,4312
4230983,4231t
2148278,3412
1678969,451
3515913,415
3262128,4231t
2511335,343
3975094,532
3553570,3412
3734190,433
3539055,451
1747942,451
2299922,4321
3530171,433
2377813,4231t
4329060,5212
1598527,4213a
2061833,4411
2296076,4141
4234481,4231t
3860544,4231t
2492146,343
1676491,451
2037330,4213
4168845,4312
2866923,442
2177187,4321
2456283,343
1717643,361
2810368,4123
1654183,451
3766315,4321
2243524,4123
3444176,4312
3426262,343
4375978,3412
3078929,3421
3965486,532
4337520,361
2377856,4321
3141378,4321
3531825,361
2742959,415
3369201,523
2374877,4312
1676700,4231t
2283688,4141
3057114,4312
3982228,4312
3110230,5212
2107439,352
1664135,451
4125913,4312
1655781,451
3247512,352
2397138,4411
1931221,442
1882348,4411
4138448,4123
3442069,451
4192063,4411
4342803,361
4044764,4213a
3639787,532
1767657,415
4225668,4411
4314927,4231t
4086450,4213
1549493,4411
1733758,415
3023624,5212
4361465,451
2037670,4213
2236036,4213
3386803,451
3596160,361
2248104,4231t
1543209,451
4200778,4141
2544804,352
1510005,451
2423717,5212
2301923,4411
2974300,532
3031037,3412
2646434,361
3936429,532
2271235,5212
1684382,361
2301586,4141
3313209,433
3436051,5212
3313215,433
3169801,4141
2338996,5212
3818301,343
4344321,361
3779471,4231t
4345247,361
3816384,3412
3085693,3421
3681795,4411
3587480,4321
1916413,3421
3854487,4411
3063355,4321
2260728,4123
3777703,4231t
1915245,3421
2315824,343
1597346,442
2551168,532
3729798,3412
3494433,352
1513793,451
2227792,4411
2630008,361
1967703,4213
2903099,451
2558029,352
1623540,5212
2190256,4123
2252727,4312
1885460,4411
3769533,4321
2490830,343
3905813,5212
3880380,4213a
1859105,532
4337101,343
1630779,4123
3730320,3412
3549986,361
1906298,442
2184780,3412
1962476,5212
3545565,361
2934341,4213a
2929714,523
3047638,4213a
2542925,523
4161274,4123
2644919,361
1556306,523
4062486,3412
1623021,442
1705969,361
3318741,361
3302516,4411
3443793,451
3901071,523
2477854,3421
1617079,4411
3449036,523
3724306,523
3910889,523
3027161,3421
1479201,343
4331675,4312
4086229,3421
1990964,4321
2207386,4231t
2155885,4213a
3408115,451
3302734,4411
1608355,4312
3746338,433
2240738,4123
2476721,343
1586767,4141
2010961,3412
2862202,442
2591258,4321
3370073,523
2818795,433
2867227,442
2646517,4123
1733428,415
3563525,3421
3089991,4312
2515976,343
2175256,3412
3535689,361
3451607,523
1529223,4231t
3982671,532
3992025,3412
2031914,532
1895157,442
4281479,4321
2286559,4213a
3226803,4231t
3395383,451
1752552,415
3785437,433
3180282,4411
3614280,415
3023617,532
4158887,4231t
4164554,5212
1637608,451
2457064,532
2162381,3412
2501571,4231t
3176456,4141
2509789,4321
3057794,4312
2583522,4231t
2479863,343
4268081,5212
1697773,361
2623246,451
2746557,4213a
1630803,4123
2460462,532
3493433,352
2866315,442
3230870,4312
2999306,4231t
2431563,343
2162258,4213a
1639778,451
3387287,451
3327454,361
2713234,523
1731388,415
3163120,4141
3824273,442
1848780,433
2059058,4321
3882999,4141
2715949,532
3758630,343
3289485,4321
2879567,343
3480669,4141
2255345,343
1949891,4312
3108234,3421
3770190,433
2976774,532
2260932,4123
3239066,4411
3126166,4123
2890649,451
3634891,415
2798306,433
3111713,3421
2018997,4123
3923219,532
2306074,4141
2819178,4213
4325667,343
3681287,4411
2655554,4141
3541503,451
2231013,5212
3183555,4141
1933555,442
2021003,4123
2866408,532
2938047,4213a
2070017,532
2849785,433
2781823,433
3358622,343
4122004,5212
3477612,415
1484291,523
3121586,4213
4201019,5212
2271761,5212
2019306,532
2688823,4411
4106741,4321
2400123,4312
2801350,3412
3055946,3412
2451238,343
4166345,4123
2607728,361
3519177,415
3714246,442
2111287,352
1737827,415
2678768,361
4035106,4213
3700290,523
2402698,4312
4302726,5212
1665201,451
3830784,442
2084441,4141
3483831,352
2330030,4312
3215473,4411
2349198,4312
1843042,4123
2643024,3421
2297549,4141
4312055,4231t
4295862,4411
3191250,4411
2459392,532
4002095,4213
3049273,3412
3021900,5212
1663324,4213
2087418,4411
2150713,4141
2549745,352
1889042,433
4128229,4123
3389167,451
2818399,433
1826583,532
3078545,3421
4321405,4312
4292102,4312
3893939,4411
3907268,523
3566780,4123
3347804,361
3717863,451
2686717,4411
3426509,4123
2046764,4231t
4001121,4213
4262025,5212
2348136,4312
3209607,4312
3054069,4231t
3366974,451
2935761,4213a
4146168,4123
1587732,442
2591285,352
2399286,4411
4194193,4141
3598800,4231t
3849597,442
2903570,5212
4207866,4312
2011087,3412
1857018,343
3204266,4231t
3756575,532
2059980,532
1794279,4411
2269132,4411
2939603,352
4021387,3412
2953458,4312
2812717,4141
3750784,4213
3714853,451
1741688,415
2949908,4312
2178896,3412
1512886,4141
2333858,4213
3870659,442
2898648,451
3397845,451
3129453,4123
1760416,415
3170837,4141
4035029,3412
3042218,4213
4339577,343
2732004,4123
3972229,532
3244063,5212
2904356,523
1791305,4411
2300944,4321
2388926,5212
4194419,4141
3816913,343
2399892,4411
1707950,4321
3366779,523
2148907,4141
1510821,451
3157822,4123
3694422,415
3106928,3421
2043498,4231t
3501872,352
2967710,523
3273770,4312
1633635,451
4051049,4321
1886078,433
2996611,4213a
3215557,4411
3540791,451
2447636,451
2993946,4213a
1997333,4411
2411431,4321
2768353,352
3397460,4141
2612965,361
3349254,361
3796510,451
1690639,442
2019673,4123
3208378,4213
3028023,3421
2799010,433
3463294,4123
3857017,4411
2953288,4312
4054253,3412
1955854,4321
4310490,4411
2358727,4213a
4055941,3412
3014410,4321
2876283,3412
4291652,4312
2353848,4213a
3223059,4213
3408611,451
2615454,352
3983149,532
2236023,4123
1609135,4312
1829272,3412
2830039,4231t
4180101,4213a
3243309,4213a
1556560,523
4301705,4411
4011864,4141
1519869,451
3942441,4213
2494080,4213a
2490863,4213
4259199,4213a
1597078,442
2004196,5212
4103336,3421
2810566,4123
1965433,442
3253507,4312
1791268,415
2803368,3412
3627808,415
3883031,4141
3562507,3421
2805831,3421
2761948,4321
2185044,3412
3842912,442
2506975,4321
2791376,523
2484661,4123
2506623,4321
2761795,415
2108191,352
4085297,3421
4273951,4411
4251361,4231t
2581831,4213a
2033257,343
4071558,3412
2548213,352
3115272,5212
3452221,523
1514576,4141
2991091,352
4023994,4123
3902079,523
3692980,415
2340608,5212
2357417,4213a
2488826,4141
2600347,4411
3446862,523
4122958,3421
3980085,532
2423680,4411
2970683,532
3993799,3412
1530205,4231t
4017218,415
4098337,343
3126547,4213a
3506308,352
4090889,4213a
3868045,442
1932489,442
3119842,4123
1941457,442
2327057,4213
2867183,442
4287582,4321
3547586,523
2163100,4213a
3083342,3421
1505981,4123
1832225,433
3964725,4411
3045971,4231t
1530022,451
2324581,4231t
3753227,433
2820430,4213
2269466,4123
4034236,4213
3591723,4411
3620897,415
3954566,532
3432376,4231t
1703030,361
2636238,361
2614423,361
3742276,4123
3489544,352
2044854,4231t
2459336,532
3652833,415
3926698,3421
1738646,523
3413057,4321
4276974,4321
3445258,523
3698732,523
2974458,532
3314662,343
1596321,4213a
2273174,4123
2130022,4141
2055646,4321
3373901,451
3102187,3421
2660087,4213
3295918,4321
3355950,4123
3018889,4411
2359591,4213a
3723272,523
1915207,3421
3683433,4411
2430485,343
3679190,4213a
2483599,4123
3695388,415
3766963,4321
1707316,4321
1816397,451
3526834,343
1781967,4312
2251738,4123
3922068,3421
3799341,523
3417980,4411
3450886,523
2227668,4411
3466428,4123
3654403,415
1828071,532
4160715,4231t
3317428,343
1858621,532
1605147,4312
4242518,4213a
1571109,523
2250592,4123
1688515,361
2590095,4312
3012729,532
3297594,415
2179450,4411
3875773,4213
2609128,361
2564240,433
2353988,4213a
2500491,4231t
4370683,352
1599447,4213a
3668874,415
4073532,3412
3116690,4123
3545760,523
3380864,451
3769540,433
3286851,4321
3520307,361
4025126,4123
2193157,4141
3388541,451
4025914,4123
3648351,3412
2353842,4213a
3989524,523
4230854,4213
4083979,4141
1831818,3412
3065835,3412
3561544,361
2157347,4213a
4163764,5212
4215771,4213
1983249,523
3422314,343
2688663,4411
3690325,415
2658884,361
2812744,433
3106620,3421
2992719,352
1736174,523
2423613,5212
4122261,3421
2577551,352
3563267,3421
4156160,4123
4115697,4231t
1962075,442
4257444,5212
2842779,4321
2184691,5212
3724823,532
1775067,415
3761295,433
4142708,4321
3986553,4141
2712274,523
1938824,442
2309283,4141
2237872,4213
4211403,4231t
3406684,4213a
2198736,4213
3416880,4411
4295086,4411
3381739,3412
3490543,4213a
1497690,451
2883812,352
2103320,361
1601668,4231t
3059805,3412
3918846,532
1710183,4411
1523452,4213a
3952965,4213a
3906423,5212
1813970,433
3588313,361
1513375,451
2173581,3412
2539369,352
3355677,361
4240594,4312
2328233,4213
1708953,4411
3008792,532
2386300,5212
2830460,433
3553663,361
2898242,451
2033754,4213
3076450,4141
2352440,4213a
2566569,352
1578654,442
3912137,523
1666262,4213
3829530,4123
4129800,4213
4116598,3421
1748017,343
2315237,4321
1755661,415
1900183,523
1949664,442
1987390,523
3392073,4123
3142992,4321
1991575,523
4209996,4312
3173244,4141
2766417,4411
2576157,352
2003023,4411
2133340,4141
1613986,4321
1780038,4213a
2877324,442
3998790,4123
3164466,4141
1822319,433
1920366,4123
4277965,4411
2406542,4312
1800341,343
4228093,4213
2737230,415
1711546,361
1538019,4123
3286608,4411
3161687,4141
4262042,343
3707848,415
1529318,451
1848310,433
1731372,415
3203734,4231t
3910357,523
2897002,451
2159806,4213a
3084899,3421
2200631,3421
1748316,451
2232421,5212
2525852,352
2378937,4231t
4254944,4213a
3543703,361
3820415,3421
4131317,4123
4204814,4312
1669456,451
3248880,5212
2780530,442
2399992,4411
2320393,4213
4173982,4213
3404610,451
1814125,451
2950386,4312
2805387,3421
2367551,4213a
2162785,3412
3075819,3421
3862296,442
2309806,5212
2528298,433
3801112,442
3615576,415
3980963,532
1735529,415
3189673,5212
3681140,415
3977169,5212
3900505,523
2298176,4321
4091263,4213a
4139349,4123
3974363,5212
1894598,451
2682917,361
2664874,4213a
1841379,433
3764473,433
2467846,361
1562098,3412
3329268,361
2100110,415
1504087,451
1706526,4321
3818112,3412
1649306,451
1541872,4321
2711343,415
3286784,4411
1552805,451
2239931,4213a
1615820,442
3010039,532
4277454,4321
1582333,442
3735184,433
3518435,415
4095055,4213a
3127437,4213a
2050326,532
2068981,532
4050990,3412
2752334,4231t
3716095,451
2898094,451
2745901,4213a
1475202,343
3441270,4312
3987123,4141
4099080,4321
2322935,4231t
4302398,5212
2707595,451
3042076,4213
2698581,433
1725477,415
2489648,343
2372041,4312
4129467,4123
1631717,451
4185482,4321
1924400,442
2014810,3421
3574407,4213
2454355,523
2171402,4312
4339038,361
4090601,4213a
2702898,442
3544086,523
3256892,4231t
4145837,4411
2000446,523
3759761,532
2712351,415
3901544,4231t
2045694,4231t
3587042,4321
2871907,442
2655452,4141
3214182,4321
2045676,4231t
1646955,451
2991986,4213a
1668529,451
2849174,4411
2619854,451
3853331,4411
3996534,4123
2427702,352
3260891,4231t
1645566,3412
3855267,4411
4232832,4213
3285390,4312
3341685,361
3183349,4141
2363041,4213a
3845628,442
2535486,352
2013782,532
1490427,451
2164903,4231t
3117741,4141
3960637,4411
2494338,4213a
3637731,532
2887744,352
1549055,4411
4185099,4141
1576269,523
3145692,4123
2115287,3421
3956565,532
2826307,433
2919243,3421
3339129,532
3018607,4411
3360318,343
1946885,4312
2189229,3421
1953029,442
1829472,3412
3327603,451
3899164,4231t
3562060,361
2468623,343
2612260,433
3463797,523
3327413,451
3072735,5212
2928677,4141
2013024,532
3265016,4231t
1825137,532
2567655,352
3514237,415
2200110,4213
3100314,3421
1993457,523
3756961,532
2803413,433
2889150,4321
2110439,352
2725450,415
2130741,4231t
4103319,4321
2186859,5212
3337863,532
1590025,4141
2118086,4312
1903867,442
3601485,361
3644339,343
2063716,532
4197251,4141
2271700,4123
3969262,4231t
2024363,532
3355486,4123
2005750,5212
1746625,343
3453987,523
4244339,4321
3504499,352
3395260,4141
2083060,4123
4253963,4231t
2673462,4231t
2940399,352
3033504,4123
2226231,3421
1557378,523
1782476,415
3156852,4123
2215096,3421
2432126,343
2299218,4321
3407032,4213a
2634390,532
